month_end,gap_ma3,prev_gap_ma3,dyn_thr,trend_signal,pe_pct,val_weight,target_position,traded
2016-02-29,3.513333333333333,2.8266666666666667,-8.006666666666666,1,0.22688039457459927,1.2,0.96,True
2016-03-31,5.763333333333333,3.513333333333333,-8.006666666666666,1,0.2996300863131936,1.0917161753166684,0.96,False
2016-04-30,7.596666666666668,5.763333333333333,-8.006666666666666,1,0.26480263157894735,1.1677033492822966,0.96,False
2016-05-31,10.193333333333335,7.596666666666668,-8.006666666666666,1,0.2742200328407225,1.147156291983878,0.96,False
2016-06-30,11.580000000000004,10.193333333333335,-8.006666666666666,1,0.28348397699260475,1.1269440501979533,0.96,False
2016-07-31,13.29,11.580000000000004,-8.006666666666666,1,0.2962202136400986,1.099155897512512,0.96,False
2016-08-31,13.986666666666666,13.29,-8.006666666666666,1,0.33771569433032045,1.0086203032793009,0.8068962426234407,True
2016-09-30,14.116666666666665,13.986666666666666,-8.006666666666666,1,0.3157894736842105,1.0564593301435405,0.8068962426234407,False
2016-10-31,13.116666666666667,14.116666666666665,-8.006666666666666,-1,0.34991776315789475,0.9819976076555023,0.19639952153110046,True
2016-11-30,12.223333333333334,13.116666666666667,-8.006666666666666,-1,0.4009046052631579,0.8707535885167463,0.19639952153110046,False
2016-12-31,11.163333333333334,12.223333333333334,-8.006666666666666,-1,0.37335526315789475,0.9308612440191387,0.19639952153110046,False
2017-01-31,8.36,11.163333333333334,-8.006666666666666,-1,0.41947411668036155,0.8302382908792112,0.19639952153110046,False
2017-02-28,8.273333333333333,8.36,-8.006666666666666,-1,0.44330320460147904,0.778247553596773,0.19639952153110046,False
2017-03-31,7.833333333333333,8.273333333333333,-7.913333333333334,-1,0.46466721446179127,0.7316351684470009,0.19639952153110046,False
2017-04-30,9.479999999999999,7.833333333333333,-7.633333333333333,1,0.46710526315789475,0.7263157894736842,0.5810526315789474,True
2017-05-31,8.446666666666667,9.479999999999999,-7.406666666666666,-1,0.4991783073130649,0.6563382385896765,0.1312676477179353,True
2017-06-30,7.513333333333333,8.446666666666667,-7.34,-1,0.5410846343467544,0.5649062523343541,0.1312676477179353,False
2017-07-31,6.733333333333334,7.513333333333333,-7.333333333333332,-1,0.576417419884963,0.4878165384328081,0.1312676477179353,False
2017-08-31,5.900000000000001,6.733333333333334,-7.119999999999999,-1,0.6117502054231717,0.41072682453126175,0.1312676477179353,False
2017-09-30,5.600000000000001,5.900000000000001,-7.0666666666666655,-1,0.6146261298274446,0.4044520803764846,0.1312676477179353,False
2017-10-31,4.833333333333334,5.600000000000001,-7.039999999999999,-1,0.6437962202136401,0.3408082468066034,0.1312676477179353,False
2017-11-30,4.233333333333333,4.833333333333334,-6.953333333333332,-1,0.6437962202136401,0.3408082468066034,0.1312676477179353,False
2017-12-31,3.8000000000000007,4.233333333333333,-6.8,-1,0.6705012325390304,0.2825427653693883,0.1312676477179353,False
2018-01-31,4.550000000000002,3.8000000000000007,-6.8,1,0.7248459958932238,0.16397237259660258,0.1312676477179353,False
2018-02-28,3.2500000000000013,4.550000000000002,-6.8,-1,0.680082135523614,0.2616389770393878,0.1312676477179353,False
2018-03-31,1.650000000000001,3.2500000000000013,-6.8,-1,0.531006160164271,0.5868956505506814,0.1312676477179353,False
2018-04-30,-0.833333333333333,1.650000000000001,-6.8,-1,0.45932621199671325,0.7432882647344439,0.1312676477179353,False
2018-05-31,-1.4999999999999998,-0.833333333333333,-6.8,-1,0.45129469790382243,0.760811568209842,0.1312676477179353,False
2018-06-30,-1.9000000000000001,-1.4999999999999998,-6.8,-1,0.366885784716516,0.9449764697094195,0.1312676477179353,False
2018-07-31,-2.6666666666666665,-1.9000000000000001,-6.8,-1,0.3892314015618578,0.8962223965923102,0.1312676477179353,False
2018-08-31,-3.3333333333333326,-2.6666666666666665,-6.8,-1,0.3373048479868529,1.0095166953014119,0.1312676477179353,False
2018-09-30,-3.9999999999999996,-3.3333333333333326,-6.8,-1,0.4087921117502054,0.8535444834540973,0.1312676477179353,False
2018-10-31,-4.633333333333333,-3.9999999999999996,-6.8,-1,0.2996300863131936,1.0917161753166684,0.1312676477179353,False
2018-11-30,-5.366666666666666,-4.633333333333333,-6.8,-1,0.28512736236647496,1.123358482109509,0.1312676477179353,False
2018-12-31,-6.133333333333333,-5.366666666666666,-6.8,-1,0.24157764995891537,1.2,0.24,True
2019-01-31,-7.033333333333332,-6.133333333333333,-6.8,-1,0.34290401968826906,0.9973003206801403,0.24,False
2019-02-28,-6.866666666666666,-7.033333333333332,-6.786666666666666,0,0.5478832716810522,0.5500728617867952,0.24,False
2019-03-31,-6.0,-6.866666666666666,-6.766666666666666,1,0.5180772391125719,0.6151042055725705,0.49208336445805645,True
2019-04-30,-5.199999999999999,-6.0,-6.6866666666666665,1,0.48212083847102344,0.6935545342450399,0.49208336445805645,False
2019-05-31,-4.8999999999999995,-5.199999999999999,-6.586666666666667,1,0.37469186524239934,0.9279450212893106,0.7423560170314485,True
2019-06-30,-4.933333333333333,-4.8999999999999995,-6.219999999999999,-1,0.4862309905466502,0.6845869297163997,0.13691738594327993,True
2019-07-31,-4.733333333333333,-4.933333333333333,-6.106666666666667,1,0.4888980263157895,0.6787679425837321,0.5430143540669857,True
2019-08-31,-4.633333333333333,-4.733333333333333,-6.073333333333333,1,0.4603370324702014,0.7410828382468333,0.5430143540669857,False
2019-09-30,-4.933333333333333,-4.633333333333333,-6.013333333333334,-1,0.4730563554092966,0.7133315881978984,0.14266631763957968,True
2019-10-31,-4.966666666666666,-4.933333333333333,-5.493333333333333,-1,0.5259046052631579,0.5980263157894739,0.14266631763957968,False
2019-11-30,-4.933333333333333,-4.966666666666666,-5.366666666666666,1,0.4833538840937115,0.6908642528864477,0.5526914023091581,True
2019-12-31,-4.699999999999999,-4.933333333333333,-5.286666666666666,1,0.6739309210526315,0.2750598086124404,0.22004784688995233,True
2020-01-31,-5.8,-4.699999999999999,-5.286666666666666,-1,0.6192434210526315,0.39437799043062216,0.07887559808612443,True
2020-02-29,-5.566666666666666,-5.8,-5.286666666666666,0,0.4798519736842105,0.6985047846889952,0.3492523923444976,True
2020-03-31,-5.833333333333333,-5.566666666666666,-5.406666666666666,-1,0.2582236842105263,1.1820574162679425,0.23641148325358852,True
2020-04-30,-4.8999999999999995,-5.833333333333333,-5.2333333333333325,1,0.3067434210526316,1.0761961722488038,0.8609569377990431,True
2020-05-31,-4.999999999999999,-4.8999999999999995,-5.039999999999999,-1,0.27901234567901234,1.1367003367003365,0.22734006734006731,True
2020-06-30,-4.833333333333333,-4.999999999999999,-4.973333333333333,1,0.4385026737967914,0.7887214389888187,0.630977151191055,True
2020-07-31,-4.2333333333333325,-4.833333333333333,-4.9399999999999995,1,0.7034142328259976,0.21073258292509628,0.16858606634007703,True
2020-08-31,-3.599999999999999,-4.2333333333333325,-4.933333333333333,1,0.7597696421225832,0.08777532627800028,0.16858606634007703,False
2020-09-30,-2.9999999999999996,-3.599999999999999,-4.933333333333333,1,0.6725554642563681,0.2780608052588332,0.16858606634007703,False
2020-10-31,-2.1999999999999997,-2.9999999999999996,-4.933333333333333,1,0.7299630086313194,0.15280798116803057,0.16858606634007703,False
2020-11-30,-1.6333333333333329,-2.1999999999999997,-4.933333333333333,1,0.8265515824085491,0.0,0.0,True
2020-12-31,-1.1999999999999993,-1.6333333333333329,-4.933333333333333,1,0.9030004110152076,0.0,0.0,False
2021-01-31,1.0333333333333339,-1.1999999999999993,-4.933333333333333,1,0.9276613234689683,0.0,0.0,False
2021-02-28,0.36666666666666714,1.0333333333333339,-4.933333333333333,-1,0.9297163995067818,0.0,0.0,False
2021-03-31,0.10000000000000024,0.36666666666666714,-4.933333333333333,-1,0.8919030004110152,0.0,0.0,False
2021-04-30,-2.2999999999999994,0.10000000000000024,-4.933333333333333,-1,0.8574363188167625,0.0,0.0,False
2021-05-31,-2.1333333333333333,-2.2999999999999994,-4.933333333333333,1,0.912828947368421,0.0,0.0,False
2021-06-30,-2.3999999999999995,-2.1333333333333333,-4.933333333333333,-1,0.9321546052631579,0.0,0.0,False
2021-07-31,-2.9,-2.3999999999999995,-4.933333333333333,-1,0.8153782894736842,0.0,0.0,False
2021-08-31,-3.4999999999999987,-2.9,-4.933333333333333,-1,0.8248355263157895,0.0,0.0,False
2021-09-30,-3.9999999999999996,-3.4999999999999987,-4.933333333333333,-1,0.8375154257507199,0.0,0.0,False
2021-10-31,-4.833333333333332,-3.9999999999999996,-4.933333333333333,-1,0.8379267791032496,0.0,0.0,False
2021-11-30,-5.333333333333332,-4.833333333333332,-4.9399999999999995,-1,0.804607157548334,0.0,0.0,False
2021-12-31,-5.633333333333333,-5.333333333333332,-4.973333333333333,-1,0.946524064171123,0.0,0.0,False
2022-01-31,-7.566666666666666,-5.633333333333333,-5.039999999999999,-1,0.8473533032416906,0.0,0.0,False
2022-02-28,-7.233333333333333,-7.566666666666666,-5.226666666666666,0,0.8585526315789473,0.0,0.0,False
2022-03-31,-7.0666666666666655,-7.233333333333333,-5.339999999999999,0,0.4709995886466475,0.7178190793164055,0.35890953965820277,True
2022-04-30,-4.966666666666665,-7.0666666666666655,-5.339999999999999,1,0.28195643238799833,1.1302768747898218,0.9042214998318574,True
2022-05-31,-5.633333333333332,-4.966666666666665,-5.406666666666666,-1,0.3385438091320444,1.0068135073482667,0.20136270146965335,True
2022-06-30,-5.833333333333332,-5.633333333333332,-5.579999999999999,-1,0.520773344302756,0.6092217942485323,0.20136270146965335,False
2022-07-31,-5.8,-5.833333333333332,-5.633333333333332,0,0.36101973684210525,0.9577751196172248,0.4788875598086124,True
2022-08-31,-5.666666666666665,-5.8,-5.64,0,0.334841628959276,1.0148909913615796,0.4788875598086124,False
2022-09-30,-5.699999999999998,-5.666666666666665,-5.673333333333332,-1,0.2134923899629782,1.2,0.24,True
2022-10-31,-5.933333333333333,-5.699999999999998,-5.719999999999999,-1,0.1728395061728395,1.2,0.24,False
2022-11-30,-6.499999999999999,-5.933333333333333,-5.8,-1,0.24691358024691357,1.2,0.24,False
2022-12-31,-6.599999999999999,-6.499999999999999,-5.806666666666667,-1,0.26573426573426573,1.1656706929434202,0.24,False
2023-01-31,-6.566666666666666,-6.599999999999999,-5.833333333333332,0,0.43016069221260816,0.8069221260815822,0.4034610630407911,True
2023-02-28,-6.333333333333333,-6.566666666666666,-5.853333333333333,0,0.40213815789473684,0.8680622009569379,0.4034610630407911,False
2023-03-31,-6.8666666666666645,-6.333333333333333,-5.946666666666666,-1,0.25935059597205096,1.1795986996973433,0.2359197399394687,True
2023-04-30,-7.266666666666666,-6.8666666666666645,-6.026666666666666,-1,0.3163516844700082,1.055232688429073,0.2359197399394687,False
2023-05-31,-7.199999999999998,-7.266666666666666,-6.173333333333333,0,0.18618988902589395,1.2,0.6,True
2023-06-30,-7.399999999999999,-7.199999999999998,-6.366666666666666,-1,0.18767967145790554,1.2,0.24,True
2023-07-31,-7.833333333333331,-7.399999999999999,-6.513333333333333,-1,0.2838948233360723,1.126047658175842,0.24,False
2023-08-31,-8.33333333333333,-7.833333333333331,-6.573333333333333,-1,0.14790468364831552,1.2,0.24,False
2023-09-30,-8.33333333333333,-8.33333333333333,-6.6533333333333315,-1,0.12766830870279147,1.2,0.24,False
2023-10-31,-8.33333333333333,-8.33333333333333,-6.8666666666666645,-1,0.11252566735112936,1.2,0.24,False
2023-11-30,-8.433333333333332,-8.33333333333333,-6.8999999999999995,-1,0.10102669404517454,1.2,0.24,False
2023-12-31,-8.499999999999998,-8.433333333333332,-7.039999999999999,-1,0.0993431855500821,1.2,0.24,False
2024-01-31,-6.633333333333332,-8.499999999999998,-6.906666666666666,1,0.09034907597535935,1.2,0.96,True
2024-02-29,-6.233333333333331,-6.633333333333332,-6.9066666666666645,1,0.11909650924024641,1.2,0.96,False
2024-03-31,-5.833333333333332,-6.233333333333331,-6.9066666666666645,1,0.19301848049281314,1.2,0.96,False
2024-04-30,-7.766666666666666,-5.833333333333332,-7.093333333333332,-1,0.2773212818405916,1.1403899305296181,0.22807798610592364,True
2024-05-31,-8.999999999999998,-7.766666666666666,-7.206666666666665,-1,0.24825318536785862,1.2,0.22807798610592364,False
2024-06-30,-10.33333333333333,-8.999999999999998,-7.24,-1,0.2178380600082203,1.2,0.22807798610592364,False
2024-07-31,-11.766666666666664,-10.33333333333333,-7.293333333333332,-1,0.1611179613645705,1.2,0.22807798610592364,False
2024-08-31,-12.566666666666663,-11.766666666666664,-7.433333333333332,-1,0.10357583230579531,1.2,0.22807798610592364,False
2024-09-30,-13.566666666666663,-12.566666666666663,-7.6066666666666665,-1,0.5625,0.5181818181818182,0.10363636363636364,True
2024-10-31,-13.799999999999997,-13.566666666666663,-7.7799999999999985,-1,0.45805921052631576,0.7460526315789474,0.10363636363636364,False
2024-11-30,-12.866666666666665,-13.799999999999997,-7.933333333333331,0,0.4691611842105263,0.7218301435406699,0.36091507177033494,True
2024-12-31,-11.033333333333331,-12.866666666666665,-8.33333333333333,0,0.5616776315789473,0.519976076555024,0.259988038277512,True
2025-01-31,-8.699999999999998,-11.033333333333331,-8.33333333333333,0,0.47102342786683105,0.7177670664723687,0.259988038277512,False
2025-02-28,-7.399999999999999,-8.699999999999998,-8.33333333333333,1,0.48519736842105265,0.6868421052631579,0.5494736842105263,True
2025-03-31,-6.299999999999998,-7.399999999999999,-8.33333333333333,1,0.3223684210526316,1.0421052631578946,0.8336842105263158,True
2025-04-30,-6.266666666666666,-6.299999999999998,-8.33333333333333,1,0.2911184210526316,1.1102870813397128,0.8336842105263158,False
2025-05-31,-5.833333333333332,-6.266666666666666,-8.33333333333333,1,0.37037037037037035,0.9373737373737375,0.8336842105263158,False
2025-06-30,-5.266666666666666,-5.833333333333332,-8.33333333333333,1,0.5251028806584362,0.5997755331088663,0.4798204264870931,True
2025-07-31,-4.166666666666665,-5.266666666666666,-8.33333333333333,1,0.5613168724279836,0.5207631874298541,0.4798204264870931,False
2025-08-31,-3.2333333333333325,-4.166666666666665,-8.33333333333333,1,0.7395061728395061,0.13198653198653212,0.1055892255892257,True
2025-09-30,-2.399999999999999,-3.2333333333333325,-8.33333333333333,1,0.7549342105263158,0.09832535885167466,0.1055892255892257,False
2025-10-31,-1.9999999999999982,-2.399999999999999,-8.33333333333333,1,0.786096256684492,0.030335439961108428,0.1055892255892257,False
2025-11-30,-2.099999999999998,-1.9999999999999982,-8.33333333333333,-1,0.7642945290004114,0.07790284581728432,0.1055892255892257,False
2025-12-31,-3.2666666666666644,-2.099999999999998,-8.33333333333333,-1,0.7996709173179761,0.0007179985789612753,0.00014359971579225506,True
